,roll1,roll2,roll3,roll4,roll5,roll6,roll7,roll8,roll9,roll10,roll11,roll12,roll13,roll14,roll15,roll16,roll17,roll18,roll19,roll20
18098,1,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,2,2,2
18099,2,1,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,2,2
18100,1,2,1,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,2
18101,2,1,2,1,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1
18102,2,2,1,2,1,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1
18103,1,2,2,1,2,1,1,2,2,2,1,2,1,2,2,2,1,1,1,2
18104,1,1,2,2,1,2,1,1,2,2,2,1,2,1,2,2,2,1,1,1
18105,2,1,1,2,2,1,2,1,1,2,2,2,1,2,1,2,2,2,1,1
18106,1,2,1,1,2,2,1,2,1,1,2,2,2,1,2,1,2,2,2,1
18107,0,1,2,1,1,2,2,1,2,1,1,2,2,2,1,2,1,2,2,2
18108,2,0,1,2,1,1,2,2,1,2,1,1,2,2,2,1,2,1,2,2
18109,2,2,0,1,2,1,1,2,2,1,2,1,1,2,2,2,1,2,1,2
18110,2,2,2,0,1,2,1,1,2,2,1,2,1,1,2,2,2,1,2,1
18111,0,2,2,2,0,1,2,1,1,2,2,1,2,1,1,2,2,2,1,2
18112,1,0,2,2,2,0,1,2,1,1,2,2,1,2,1,1,2,2,2,1
18113,0,1,0,2,2,2,0,1,2,1,1,2,2,1,2,1,1,2,2,2
18114,2,0,1,0,2,2,2,0,1,2,1,1,2,2,1,2,1,1,2,2
18115,2,2,0,1,0,2,2,2,0,1,2,1,1,2,2,1,2,1,1,2
18116,2,2,2,0,1,0,2,2,2,0,1,2,1,1,2,2,1,2,1,1
18117,1,2,2,2,0,1,0,2,2,2,0,1,2,1,1,2,2,1,2,1
18118,2,1,2,2,2,0,1,0,2,2,2,0,1,2,1,1,2,2,1,2
18119,2,2,1,2,2,2,0,1,0,2,2,2,0,1,2,1,1,2,2,1
18120,2,2,2,1,2,2,2,0,1,0,2,2,2,0,1,2,1,1,2,2
18121,1,2,2,2,1,2,2,2,0,1,0,2,2,2,0,1,2,1,1,2
18122,2,1,2,2,2,1,2,2,2,0,1,0,2,2,2,0,1,2,1,1
18123,1,2,1,2,2,2,1,2,2,2,0,1,0,2,2,2,0,1,2,1
18124,1,1,2,1,2,2,2,1,2,2,2,0,1,0,2,2,2,0,1,2
18125,2,1,1,2,1,2,2,2,1,2,2,2,0,1,0,2,2,2,0,1
18126,1,2,1,1,2,1,2,2,2,1,2,2,2,0,1,0,2,2,2,0
18127,2,1,2,1,1,2,1,2,2,2,1,2,2,2,0,1,0,2,2,2
18128,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,0,1,0,2,2
18129,0,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,0,1,0,2
18130,1,0,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,0,1,0
18131,1,1,0,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,0,1
18132,2,1,1,0,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,0
18133,2,2,1,1,0,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2
18134,0,2,2,1,1,0,1,2,1,2,1,1,2,1,2,2,2,1,2,2
18135,2,0,2,2,1,1,0,1,2,1,2,1,1,2,1,2,2,2,1,2
18136,1,2,0,2,2,1,1,0,1,2,1,2,1,1,2,1,2,2,2,1
18137,2,1,2,0,2,2,1,1,0,1,2,1,2,1,1,2,1,2,2,2
18138,2,2,1,2,0,2,2,1,1,0,1,2,1,2,1,1,2,1,2,2
18139,2,2,2,1,2,0,2,2,1,1,0,1,2,1,2,1,1,2,1,2
18140,1,2,2,2,1,2,0,2,2,1,1,0,1,2,1,2,1,1,2,1
18141,2,1,2,2,2,1,2,0,2,2,1,1,0,1,2,1,2,1,1,2
18142,1,2,1,2,2,2,1,2,0,2,2,1,1,0,1,2,1,2,1,1
18143,0,1,2,1,2,2,2,1,2,0,2,2,1,1,0,1,2,1,2,1
18144,1,0,1,2,1,2,2,2,1,2,0,2,2,1,1,0,1,2,1,2
18145,2,1,0,1,2,1,2,2,2,1,2,0,2,2,1,1,0,1,2,1
18146,2,2,1,0,1,2,1,2,2,2,1,2,0,2,2,1,1,0,1,2
18147,1,2,2,1,0,1,2,1,2,2,2,1,2,0,2,2,1,1,0,1
18148,2,1,2,2,1,0,1,2,1,2,2,2,1,2,0,2,2,1,1,0
18149,1,2,1,2,2,1,0,1,2,1,2,2,2,1,2,0,2,2,1,1
18150,2,1,2,1,2,2,1,0,1,2,1,2,2,2,1,2,0,2,2,1
18151,1,2,1,2,1,2,2,1,0,1,2,1,2,2,2,1,2,0,2,2
18152,1,1,2,1,2,1,2,2,1,0,1,2,1,2,2,2,1,2,0,2
18153,0,1,1,2,1,2,1,2,2,1,0,1,2,1,2,2,2,1,2,0
18154,2,0,1,1,2,1,2,1,2,2,1,0,1,2,1,2,2,2,1,2
18155,1,2,0,1,1,2,1,2,1,2,2,1,0,1,2,1,2,2,2,1
18156,2,1,2,0,1,1,2,1,2,1,2,2,1,0,1,2,1,2,2,2
18157,1,2,1,2,0,1,1,2,1,2,1,2,2,1,0,1,2,1,2,2
18158,2,1,2,1,2,0,1,1,2,1,2,1,2,2,1,0,1,2,1,2
18159,2,2,1,2,1,2,0,1,1,2,1,2,1,2,2,1,0,1,2,1
18160,1,2,2,1,2,1,2,0,1,1,2,1,2,1,2,2,1,0,1,2
18161,2,1,2,2,1,2,1,2,0,1,1,2,1,2,1,2,2,1,0,1
18162,2,2,1,2,2,1,2,1,2,0,1,1,2,1,2,1,2,2,1,0
18163,1,2,2,1,2,2,1,2,1,2,0,1,1,2,1,2,1,2,2,1
18164,1,1,2,2,1,2,2,1,2,1,2,0,1,1,2,1,2,1,2,2
18165,2,1,1,2,2,1,2,2,1,2,1,2,0,1,1,2,1,2,1,2
18166,2,2,1,1,2,2,1,2,2,1,2,1,2,0,1,1,2,1,2,1
18167,1,2,2,1,1,2,2,1,2,2,1,2,1,2,0,1,1,2,1,2
18168,1,1,2,2,1,1,2,2,1,2,2,1,2,1,2,0,1,1,2,1
18169,2,1,1,2,2,1,1,2,2,1,2,2,1,2,1,2,0,1,1,2
18170,0,2,1,1,2,2,1,1,2,2,1,2,2,1,2,1,2,0,1,1
18171,1,0,2,1,1,2,2,1,1,2,2,1,2,2,1,2,1,2,0,1
18172,2,1,0,2,1,1,2,2,1,1,2,2,1,2,2,1,2,1,2,0
18173,2,2,1,0,2,1,1,2,2,1,1,2,2,1,2,2,1,2,1,2
18174,2,2,2,1,0,2,1,1,2,2,1,1,2,2,1,2,2,1,2,1
18175,2,2,2,2,1,0,2,1,1,2,2,1,1,2,2,1,2,2,1,2
18176,1,2,2,2,2,1,0,2,1,1,2,2,1,1,2,2,1,2,2,1
18177,1,1,2,2,2,2,1,0,2,1,1,2,2,1,1,2,2,1,2,2
18178,0,1,1,2,2,2,2,1,0,2,1,1,2,2,1,1,2,2,1,2
18179,1,0,1,1,2,2,2,2,1,0,2,1,1,2,2,1,1,2,2,1
18180,2,1,0,1,1,2,2,2,2,1,0,2,1,1,2,2,1,1,2,2
18181,0,2,1,0,1,1,2,2,2,2,1,0,2,1,1,2,2,1,1,2
18182,2,0,2,1,0,1,1,2,2,2,2,1,0,2,1,1,2,2,1,1
18183,1,2,0,2,1,0,1,1,2,2,2,2,1,0,2,1,1,2,2,1
18184,2,1,2,0,2,1,0,1,1,2,2,2,2,1,0,2,1,1,2,2
18185,1,2,1,2,0,2,1,0,1,1,2,2,2,2,1,0,2,1,1,2
18186,1,1,2,1,2,0,2,1,0,1,1,2,2,2,2,1,0,2,1,1
18187,2,1,1,2,1,2,0,2,1,0,1,1,2,2,2,2,1,0,2,1
18188,1,2,1,1,2,1,2,0,2,1,0,1,1,2,2,2,2,1,0,2
18189,2,1,2,1,1,2,1,2,0,2,1,0,1,1,2,2,2,2,1,0
18190,2,2,1,2,1,1,2,1,2,0,2,1,0,1,1,2,2,2,2,1
18191,0,2,2,1,2,1,1,2,1,2,0,2,1,0,1,1,2,2,2,2
18192,2,0,2,2,1,2,1,1,2,1,2,0,2,1,0,1,1,2,2,2
18193,2,2,0,2,2,1,2,1,1,2,1,2,0,2,1,0,1,1,2,2
18194,0,2,2,0,2,2,1,2,1,1,2,1,2,0,2,1,0,1,1,2
18195,1,0,2,2,0,2,2,1,2,1,1,2,1,2,0,2,1,0,1,1
18196,0,1,0,2,2,0,2,2,1,2,1,1,2,1,2,0,2,1,0,1
18197,2,0,1,0,2,2,0,2,2,1,2,1,1,2,1,2,0,2,1,0
18198,2,2,0,1,0,2,2,0,2,2,1,2,1,1,2,1,2,0,2,1
18199,1,2,2,0,1,0,2,2,0,2,2,1,2,1,1,2,1,2,0,2
18200,1,1,2,2,0,1,0,2,2,0,2,2,1,2,1,1,2,1,2,0
18201,2,1,1,2,2,0,1,0,2,2,0,2,2,1,2,1,1,2,1,2
18202,1,2,1,1,2,2,0,1,0,2,2,0,2,2,1,2,1,1,2,1
18203,2,1,2,1,1,2,2,0,1,0,2,2,0,2,2,1,2,1,1,2
18204,1,2,1,2,1,1,2,2,0,1,0,2,2,0,2,2,1,2,1,1
18205,1,1,2,1,2,1,1,2,2,0,1,0,2,2,0,2,2,1,2,1
18206,1,1,1,2,1,2,1,1,2,2,0,1,0,2,2,0,2,2,1,2
18207,1,1,1,1,2,1,2,1,1,2,2,0,1,0,2,2,0,2,2,1
18208,2,1,1,1,1,2,1,2,1,1,2,2,0,1,0,2,2,0,2,2
18209,2,2,1,1,1,1,2,1,2,1,1,2,2,0,1,0,2,2,0,2
18210,1,2,2,1,1,1,1,2,1,2,1,1,2,2,0,1,0,2,2,0
18211,0,1,2,2,1,1,1,1,2,1,2,1,1,2,2,0,1,0,2,2
18212,1,0,1,2,2,1,1,1,1,2,1,2,1,1,2,2,0,1,0,2
18213,2,1,0,1,2,2,1,1,1,1,2,1,2,1,1,2,2,0,1,0
18214,2,2,1,0,1,2,2,1,1,1,1,2,1,2,1,1,2,2,0,1
18215,2,2,2,1,0,1,2,2,1,1,1,1,2,1,2,1,1,2,2,0
18216,2,2,2,2,1,0,1,2,2,1,1,1,1,2,1,2,1,1,2,2
18217,2,2,2,2,2,1,0,1,2,2,1,1,1,1,2,1,2,1,1,2
18218,1,2,2,2,2,2,1,0,1,2,2,1,1,1,1,2,1,2,1,1
18219,1,1,2,2,2,2,2,1,0,1,2,2,1,1,1,1,2,1,2,1
18220,1,1,1,2,2,2,2,2,1,0,1,2,2,1,1,1,1,2,1,2
18221,0,1,1,1,2,2,2,2,2,1,0,1,2,2,1,1,1,1,2,1
18222,1,0,1,1,1,2,2,2,2,2,1,0,1,2,2,1,1,1,1,2
18223,2,1,0,1,1,1,2,2,2,2,2,1,0,1,2,2,1,1,1,1
18224,2,2,1,0,1,1,1,2,2,2,2,2,1,0,1,2,2,1,1,1
18225,2,2,2,1,0,1,1,1,2,2,2,2,2,1,0,1,2,2,1,1
18226,2,2,2,2,1,0,1,1,1,2,2,2,2,2,1,0,1,2,2,1
18227,1,2,2,2,2,1,0,1,1,1,2,2,2,2,2,1,0,1,2,2
18228,1,1,2,2,2,2,1,0,1,1,1,2,2,2,2,2,1,0,1,2
18229,1,1,1,2,2,2,2,1,0,1,1,1,2,2,2,2,2,1,0,1
18230,2,1,1,1,2,2,2,2,1,0,1,1,1,2,2,2,2,2,1,0
18231,1,2,1,1,1,2,2,2,2,1,0,1,1,1,2,2,2,2,2,1
18232,1,1,2,1,1,1,2,2,2,2,1,0,1,1,1,2,2,2,2,2
18233,1,1,1,2,1,1,1,2,2,2,2,1,0,1,1,1,2,2,2,2
18234,1,1,1,1,2,1,1,1,2,2,2,2,1,0,1,1,1,2,2,2
18235,1,1,1,1,1,2,1,1,1,2,2,2,2,1,0,1,1,1,2,2
18236,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,0,1,1,1,2
18237,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,0,1,1,1
18238,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,0,1,1
18239,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,0,1
18240,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,0
18241,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1
18242,2,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2
18243,2,2,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2
18244,2,2,2,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2
18245,1,2,2,2,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2
18246,1,1,2,2,2,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1
18247,2,1,1,2,2,2,2,1,2,1,2,1,1,1,1,1,1,2,1,1
18248,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1,1,1,1,2,1
18249,2,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1,1,1,1,2
18250,2,2,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1,1,1,1
18251,2,2,2,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1,1,1
18252,1,2,2,2,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1,1
18253,0,1,2,2,2,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1
18254,2,0,1,2,2,2,1,2,1,1,2,2,2,2,1,2,1,2,1,1
18255,0,2,0,1,2,2,2,1,2,1,1,2,2,2,2,1,2,1,2,1
18256,0,0,2,0,1,2,2,2,1,2,1,1,2,2,2,2,1,2,1,2
18257,1,0,0,2,0,1,2,2,2,1,2,1,1,2,2,2,2,1,2,1
18258,2,1,0,0,2,0,1,2,2,2,1,2,1,1,2,2,2,2,1,2
18259,1,2,1,0,0,2,0,1,2,2,2,1,2,1,1,2,2,2,2,1
18260,2,1,2,1,0,0,2,0,1,2,2,2,1,2,1,1,2,2,2,2
18261,2,2,1,2,1,0,0,2,0,1,2,2,2,1,2,1,1,2,2,2
18262,1,2,2,1,2,1,0,0,2,0,1,2,2,2,1,2,1,1,2,2
18263,1,1,2,2,1,2,1,0,0,2,0,1,2,2,2,1,2,1,1,2
18264,1,1,1,2,2,1,2,1,0,0,2,0,1,2,2,2,1,2,1,1
18265,1,1,1,1,2,2,1,2,1,0,0,2,0,1,2,2,2,1,2,1
18266,2,1,1,1,1,2,2,1,2,1,0,0,2,0,1,2,2,2,1,2
18267,0,2,1,1,1,1,2,2,1,2,1,0,0,2,0,1,2,2,2,1
18268,2,0,2,1,1,1,1,2,2,1,2,1,0,0,2,0,1,2,2,2
18269,2,2,0,2,1,1,1,1,2,2,1,2,1,0,0,2,0,1,2,2
18270,2,2,2,0,2,1,1,1,1,2,2,1,2,1,0,0,2,0,1,2
18271,1,2,2,2,0,2,1,1,1,1,2,2,1,2,1,0,0,2,0,1
18272,2,1,2,2,2,0,2,1,1,1,1,2,2,1,2,1,0,0,2,0
18273,2,2,1,2,2,2,0,2,1,1,1,1,2,2,1,2,1,0,0,2
18274,0,2,2,1,2,2,2,0,2,1,1,1,1,2,2,1,2,1,0,0
18275,0,0,2,2,1,2,2,2,0,2,1,1,1,1,2,2,1,2,1,0
18276,1,0,0,2,2,1,2,2,2,0,2,1,1,1,1,2,2,1,2,1
18277,2,1,0,0,2,2,1,2,2,2,0,2,1,1,1,1,2,2,1,2
18278,1,2,1,0,0,2,2,1,2,2,2,0,2,1,1,1,1,2,2,1
18279,1,1,2,1,0,0,2,2,1,2,2,2,0,2,1,1,1,1,2,2
18280,1,1,1,2,1,0,0,2,2,1,2,2,2,0,2,1,1,1,1,2
18281,2,1,1,1,2,1,0,0,2,2,1,2,2,2,0,2,1,1,1,1
18282,1,2,1,1,1,2,1,0,0,2,2,1,2,2,2,0,2,1,1,1
18283,1,1,2,1,1,1,2,1,0,0,2,2,1,2,2,2,0,2,1,1
18284,2,1,1,2,1,1,1,2,1,0,0,2,2,1,2,2,2,0,2,1
18285,1,2,1,1,2,1,1,1,2,1,0,0,2,2,1,2,2,2,0,2
18286,1,1,2,1,1,2,1,1,1,2,1,0,0,2,2,1,2,2,2,0
18287,2,1,1,2,1,1,2,1,1,1,2,1,0,0,2,2,1,2,2,2
18288,1,2,1,1,2,1,1,2,1,1,1,2,1,0,0,2,2,1,2,2
18289,1,1,2,1,1,2,1,1,2,1,1,1,2,1,0,0,2,2,1,2
18290,2,1,1,2,1,1,2,1,1,2,1,1,1,2,1,0,0,2,2,1
18291,2,2,1,1,2,1,1,2,1,1,2,1,1,1,2,1,0,0,2,2
18292,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,2,1,0,0,2
18293,1,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,2,1,0,0
18294,2,1,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,2,1,0
18295,2,2,1,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,2,1
18296,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,2
18297,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1
18298,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,2,1,1
18299,2,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,2,1
18300,1,2,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,2
18301,1,1,2,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1
18302,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1
18303,2,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2
18304,1,2,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,2,1,1
18305,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,2,1
18306,2,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,2
18307,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1
18308,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,2,1
18309,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,2
18310,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2
18311,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,2
18312,1,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1
18313,2,1,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2
18314,2,2,1,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2
18315,2,2,2,1,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1
18316,2,2,2,2,1,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1
18317,1,2,2,2,2,1,2,1,2,1,2,2,1,1,2,1,1,1,2,1
18318,1,1,2,2,2,2,1,2,1,2,1,2,2,1,1,2,1,1,1,2
18319,0,1,1,2,2,2,2,1,2,1,2,1,2,2,1,1,2,1,1,1
18320,1,0,1,1,2,2,2,2,1,2,1,2,1,2,2,1,1,2,1,1
18321,2,1,0,1,1,2,2,2,2,1,2,1,2,1,2,2,1,1,2,1
18322,2,2,1,0,1,1,2,2,2,2,1,2,1,2,1,2,2,1,1,2
18323,1,2,2,1,0,1,1,2,2,2,2,1,2,1,2,1,2,2,1,1
18324,2,1,2,2,1,0,1,1,2,2,2,2,1,2,1,2,1,2,2,1
18325,2,2,1,2,2,1,0,1,1,2,2,2,2,1,2,1,2,1,2,2
18326,1,2,2,1,2,2,1,0,1,1,2,2,2,2,1,2,1,2,1,2
18327,2,1,2,2,1,2,2,1,0,1,1,2,2,2,2,1,2,1,2,1
18328,1,2,1,2,2,1,2,2,1,0,1,1,2,2,2,2,1,2,1,2
18329,2,1,2,1,2,2,1,2,2,1,0,1,1,2,2,2,2,1,2,1
18330,1,2,1,2,1,2,2,1,2,2,1,0,1,1,2,2,2,2,1,2
18331,2,1,2,1,2,1,2,2,1,2,2,1,0,1,1,2,2,2,2,1
18332,1,2,1,2,1,2,1,2,2,1,2,2,1,0,1,1,2,2,2,2
18333,1,1,2,1,2,1,2,1,2,2,1,2,2,1,0,1,1,2,2,2
18334,2,1,1,2,1,2,1,2,1,2,2,1,2,2,1,0,1,1,2,2
18335,1,2,1,1,2,1,2,1,2,1,2,2,1,2,2,1,0,1,1,2
18336,1,1,2,1,1,2,1,2,1,2,1,2,2,1,2,2,1,0,1,1
18337,2,1,1,2,1,1,2,1,2,1,2,1,2,2,1,2,2,1,0,1
18338,2,2,1,1,2,1,1,2,1,2,1,2,1,2,2,1,2,2,1,0
18339,0,2,2,1,1,2,1,1,2,1,2,1,2,1,2,2,1,2,2,1
18340,1,0,2,2,1,1,2,1,1,2,1,2,1,2,1,2,2,1,2,2
18341,2,1,0,2,2,1,1,2,1,1,2,1,2,1,2,1,2,2,1,2
18342,2,2,1,0,2,2,1,1,2,1,1,2,1,2,1,2,1,2,2,1
18343,1,2,2,1,0,2,2,1,1,2,1,1,2,1,2,1,2,1,2,2
18344,1,1,2,2,1,0,2,2,1,1,2,1,1,2,1,2,1,2,1,2
18345,0,1,1,2,2,1,0,2,2,1,1,2,1,1,2,1,2,1,2,1
18346,2,0,1,1,2,2,1,0,2,2,1,1,2,1,1,2,1,2,1,2
18347,1,2,0,1,1,2,2,1,0,2,2,1,1,2,1,1,2,1,2,1
18348,1,1,2,0,1,1,2,2,1,0,2,2,1,1,2,1,1,2,1,2
18349,1,1,1,2,0,1,1,2,2,1,0,2,2,1,1,2,1,1,2,1
18350,1,1,1,1,2,0,1,1,2,2,1,0,2,2,1,1,2,1,1,2
18351,2,1,1,1,1,2,0,1,1,2,2,1,0,2,2,1,1,2,1,1
18352,2,2,1,1,1,1,2,0,1,1,2,2,1,0,2,2,1,1,2,1
18353,1,2,2,1,1,1,1,2,0,1,1,2,2,1,0,2,2,1,1,2
18354,2,1,2,2,1,1,1,1,2,0,1,1,2,2,1,0,2,2,1,1
18355,2,2,1,2,2,1,1,1,1,2,0,1,1,2,2,1,0,2,2,1
18356,1,2,2,1,2,2,1,1,1,1,2,0,1,1,2,2,1,0,2,2
18357,2,1,2,2,1,2,2,1,1,1,1,2,0,1,1,2,2,1,0,2
18358,2,2,1,2,2,1,2,2,1,1,1,1,2,0,1,1,2,2,1,0
18359,1,2,2,1,2,2,1,2,2,1,1,1,1,2,0,1,1,2,2,1
18360,0,1,2,2,1,2,2,1,2,2,1,1,1,1,2,0,1,1,2,2
18361,1,0,1,2,2,1,2,2,1,2,2,1,1,1,1,2,0,1,1,2
18362,2,1,0,1,2,2,1,2,2,1,2,2,1,1,1,1,2,0,1,1
18363,0,2,1,0,1,2,2,1,2,2,1,2,2,1,1,1,1,2,0,1
18364,1,0,2,1,0,1,2,2,1,2,2,1,2,2,1,1,1,1,2,0
18365,2,1,0,2,1,0,1,2,2,1,2,2,1,2,2,1,1,1,1,2
18366,1,2,1,0,2,1,0,1,2,2,1,2,2,1,2,2,1,1,1,1
18367,2,1,2,1,0,2,1,0,1,2,2,1,2,2,1,2,2,1,1,1
18368,1,2,1,2,1,0,2,1,0,1,2,2,1,2,2,1,2,2,1,1
18369,1,1,2,1,2,1,0,2,1,0,1,2,2,1,2,2,1,2,2,1
18370,1,1,1,2,1,2,1,0,2,1,0,1,2,2,1,2,2,1,2,2
18371,1,1,1,1,2,1,2,1,0,2,1,0,1,2,2,1,2,2,1,2
18372,1,1,1,1,1,2,1,2,1,0,2,1,0,1,2,2,1,2,2,1
18373,1,1,1,1,1,1,2,1,2,1,0,2,1,0,1,2,2,1,2,2
18374,2,1,1,1,1,1,1,2,1,2,1,0,2,1,0,1,2,2,1,2
18375,1,2,1,1,1,1,1,1,2,1,2,1,0,2,1,0,1,2,2,1
18376,2,1,2,1,1,1,1,1,1,2,1,2,1,0,2,1,0,1,2,2
18377,1,2,1,2,1,1,1,1,1,1,2,1,2,1,0,2,1,0,1,2
18378,2,1,2,1,2,1,1,1,1,1,1,2,1,2,1,0,2,1,0,1
18379,0,2,1,2,1,2,1,1,1,1,1,1,2,1,2,1,0,2,1,0
18380,0,0,2,1,2,1,2,1,1,1,1,1,1,2,1,2,1,0,2,1
18381,1,0,0,2,1,2,1,2,1,1,1,1,1,1,2,1,2,1,0,2
18382,2,1,0,0,2,1,2,1,2,1,1,1,1,1,1,2,1,2,1,0
18383,0,2,1,0,0,2,1,2,1,2,1,1,1,1,1,1,2,1,2,1
18384,2,0,2,1,0,0,2,1,2,1,2,1,1,1,1,1,1,2,1,2
18385,2,2,0,2,1,0,0,2,1,2,1,2,1,1,1,1,1,1,2,1
18386,1,2,2,0,2,1,0,0,2,1,2,1,2,1,1,1,1,1,1,2
18387,2,1,2,2,0,2,1,0,0,2,1,2,1,2,1,1,1,1,1,1
18388,1,2,1,2,2,0,2,1,0,0,2,1,2,1,2,1,1,1,1,1
18389,1,1,2,1,2,2,0,2,1,0,0,2,1,2,1,2,1,1,1,1
18390,1,1,1,2,1,2,2,0,2,1,0,0,2,1,2,1,2,1,1,1
18391,2,1,1,1,2,1,2,2,0,2,1,0,0,2,1,2,1,2,1,1
18392,1,2,1,1,1,2,1,2,2,0,2,1,0,0,2,1,2,1,2,1
18393,1,1,2,1,1,1,2,1,2,2,0,2,1,0,0,2,1,2,1,2
18394,1,1,1,2,1,1,1,2,1,2,2,0,2,1,0,0,2,1,2,1
18395,1,1,1,1,2,1,1,1,2,1,2,2,0,2,1,0,0,2,1,2
18396,1,1,1,1,1,2,1,1,1,2,1,2,2,0,2,1,0,0,2,1
18397,1,1,1,1,1,1,2,1,1,1,2,1,2,2,0,2,1,0,0,2
18398,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,0,2,1,0,0
18399,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,0,2,1,0
18400,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,0,2,1
18401,0,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,0,2
18402,2,0,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,0
18403,2,2,0,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2
18404,2,2,2,0,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2
18405,2,2,2,2,0,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1
18406,0,2,2,2,2,0,1,2,1,1,1,1,1,1,1,2,1,1,1,2
18407,1,0,2,2,2,2,0,1,2,1,1,1,1,1,1,1,2,1,1,1
18408,1,1,0,2,2,2,2,0,1,2,1,1,1,1,1,1,1,2,1,1
18409,2,1,1,0,2,2,2,2,0,1,2,1,1,1,1,1,1,1,2,1
18410,1,2,1,1,0,2,2,2,2,0,1,2,1,1,1,1,1,1,1,2
18411,1,1,2,1,1,0,2,2,2,2,0,1,2,1,1,1,1,1,1,1
18412,1,1,1,2,1,1,0,2,2,2,2,0,1,2,1,1,1,1,1,1
18413,2,1,1,1,2,1,1,0,2,2,2,2,0,1,2,1,1,1,1,1
18414,2,2,1,1,1,2,1,1,0,2,2,2,2,0,1,2,1,1,1,1
18415,2,2,2,1,1,1,2,1,1,0,2,2,2,2,0,1,2,1,1,1
18416,2,2,2,2,1,1,1,2,1,1,0,2,2,2,2,0,1,2,1,1
18417,2,2,2,2,2,1,1,1,2,1,1,0,2,2,2,2,0,1,2,1
18418,1,2,2,2,2,2,1,1,1,2,1,1,0,2,2,2,2,0,1,2
18419,2,1,2,2,2,2,2,1,1,1,2,1,1,0,2,2,2,2,0,1
18420,1,2,1,2,2,2,2,2,1,1,1,2,1,1,0,2,2,2,2,0
